rank,video_id,title,view_count,duration,url
878,1y7QgXXKOTQ,Heading For World War 3? Cenk Uygur vs Dennis Prager On Israel,381000,807,https://www.youtube.com/watch?v=1y7QgXXKOTQ
879,lI4-yLLxsbM,“It's NOT True!” Prince Andrew Confidant BACKTRACKS After Saying He Slept With Minors,378000,4393,https://www.youtube.com/watch?v=lI4-yLLxsbM
880,ZrNoNuk_O9g,"""What Is Going On!?"" Piers Morgan Reacts To Drag Queen Navy Ambassador",376000,442,https://www.youtube.com/watch?v=ZrNoNuk_O9g
881,g8ESKKOlfYc,"“You’re CHEATING!” FIFA Trump Balogun Scandal, Taylor Swift Wedding & Prince Harry |  Megyn Kelly",375000,3992,https://www.youtube.com/watch?v=g8ESKKOlfYc
882,Xida6JC0fnE,“What’s The Point of YOUR Boycott?” Trump State Visit | With Sir Ed Davey & Winston Marshall,374000,2351,https://www.youtube.com/watch?v=Xida6JC0fnE
883,qFGy0C409Sg,"""PROUD To Be American!"" Piers Morgan’s USA 250 Anniversary Debate",372000,3284,https://www.youtube.com/watch?v=qFGy0C409Sg
884,Ue1U6OQ25no,"""I DON'T Hate Meghan!"" Piers Morgan's True Opinion On Meghan Markle and Prince Harry",372000,849,https://www.youtube.com/watch?v=Ue1U6OQ25no
885,pZOXdTcngUw,“Attention-Seeking D***!” Kanye West BANNED + Steven Crowder on Trump Iran War & More,371000,3672,https://www.youtube.com/watch?v=pZOXdTcngUw
886,RX1RgPUyeUY,"Israel-Hamas War: Piers Morgan and Douglas Murray On Palestine, Israel and Jeremy Corbyn",371000,573,https://www.youtube.com/watch?v=RX1RgPUyeUY
887,zYFSjH-cHyE,"""You're Full of CRAP!' Will Donald Trump Run For a Third Term? Debate",370000,2612,https://www.youtube.com/watch?v=zYFSjH-cHyE
888,l9XuvDXJlZI,"Saudi Sports Minister Prince Abdulaziz on Ronaldo, Salah, Trump & World Cup",370000,5085,https://www.youtube.com/watch?v=l9XuvDXJlZI
889,ML2M9icrrKw,'We Won't See Women Priests' Interview With Pope Leo's Brother Louis Prevost,369000,3081,https://www.youtube.com/watch?v=ML2M9icrrKw
890,9bPdcfb6uFA,"""Hollywood HATES Fans"" | Joker 2, Diddy And Menendez Brothers",369000,1945,https://www.youtube.com/watch?v=9bPdcfb6uFA
891,814T-ytB_1s,"""I cried for 3 MONTHS!"" Sharon Osbourne On Being Fired From The Talk on CBS | PMU",369000,593,https://www.youtube.com/watch?v=814T-ytB_1s
892,2gUqeOPM3rU,"Piers Morgan vs Eddie Hearn vs Barry Hearn | On Jake Paul, Mike Tyson And Anthony Joshua",368000,6356,https://www.youtube.com/watch?v=2gUqeOPM3rU
893,vrFFCOHmrms,"""Where Do We Stop?"" Piers Morgan On Slavery Reparations And Apologising For History",368000,669,https://www.youtube.com/watch?v=vrFFCOHmrms
894,wHCJzeTd46Y,‘UNMISTAKABLY a US Attack’ Trump Military Accused of Bombing Iranian School,367000,2209,https://www.youtube.com/watch?v=wHCJzeTd46Y
895,C6Kx6cdwOks,"""Harry And Meghan Should Be STRIPPED Of Their Titles!"" Piers Morgan Reacts To Netflix Trailer",367000,495,https://www.youtube.com/watch?v=C6Kx6cdwOks
896,KHf4nEUA7Ys,"Piers Morgan vs Coleman Hughes  - ""I Don't See Myself As Any Kind Of Race Traitor""",363000,1155,https://www.youtube.com/watch?v=KHf4nEUA7Ys
897,uuJCFT7JLq0,"""I'd Kick Trump's ASS!"" Chris Christie vs Piers Morgan | The Full Interview",363000,1651,https://www.youtube.com/watch?v=uuJCFT7JLq0
898,efDsp1Ge6Oo,Piers Morgan SLAMS Politician's Answer To 'What Is A Woman?',363000,357,https://www.youtube.com/watch?v=efDsp1Ge6Oo
899,h_ETEWQMArQ,"""Split People By Categories, Not Gender!"" Neil deGrasse Tyson on Transgender Athletes",363000,780,https://www.youtube.com/watch?v=h_ETEWQMArQ
900,QxbZ3l4qNWc,Andrew Tate On The Problems Of Modern Men And The Need For Masculinity,362000,510,https://www.youtube.com/watch?v=QxbZ3l4qNWc
901,AOiku3Hs5B4,"""Never Seen ANYTHING Like This""' Lemon, Epstein & ICE With Glenn Beck, Benny Johnson & Ethan Klein",360000,3891,https://www.youtube.com/watch?v=AOiku3Hs5B4
902,Yg51wbSVL10,“This Is a HORROR!” Alex Pretti Death Sparks ICE Frenzy | With Vincent Oshana,360000,2801,https://www.youtube.com/watch?v=Yg51wbSVL10
903,TU_2mDusl2s,“LUDICROUS!” Rob Reiner Says Kamala Harris LIED About Him In Book | Piers Morgan Interview,358000,2630,https://www.youtube.com/watch?v=TU_2mDusl2s
904,4PLB4qPz9Fo,"""So Palestine Shouldn't Have Their Own State?"" Piers Morgan vs Mark Regev On Two-State Solution",358000,685,https://www.youtube.com/watch?v=4PLB4qPz9Fo
905,ierZlcxu8HI,Piers Morgan SLAMS Harry and Meghan For Wanting Royal Titles For Their Children,358000,567,https://www.youtube.com/watch?v=ierZlcxu8HI
906,3woXHZv6bLY,Piers Morgan's Exclusive Interview With Imran Khan | PMU,358000,817,https://www.youtube.com/watch?v=3woXHZv6bLY
907,HmJsg798YiE,"""He Sent Me A Menacing Text"" - Isabel Oakeshott On Exposing Matt Hancock",357000,1197,https://www.youtube.com/watch?v=HmJsg798YiE
908,jwcbg_cwNg0,"""By 2050 Humans Will Be Able To Regenerate!"" Neil deGrasse Tyson Predicts The Future",357000,528,https://www.youtube.com/watch?v=jwcbg_cwNg0
909,Y7OLjStp6EI,"""It's NOT Bullsh*t!"" Neil DeGrasse Tyson On UFO Files, Aliens, Wormholes And Steven Spielberg",356000,2637,https://www.youtube.com/watch?v=Y7OLjStp6EI
910,qo6LhDPgid8,“DESTROYING This Country!” Government SHUTDOWN + Trump Gaza Deal | With Victor Davis Hanson,354000,3865,https://www.youtube.com/watch?v=qo6LhDPgid8
911,DxRsLI6K7hg,Piers Morgans Eats Yogurt In Front Of Vegan In HEATED Debate Over 'Hypocritical' Advert,354000,375,https://www.youtube.com/watch?v=DxRsLI6K7hg
912,mJIUSjiscwY,"“Egos Out of CONTROL!” Piers Morgan & Kanye Update, Met Gala + Trump Hollywood Tariffs",353000,2166,https://www.youtube.com/watch?v=mJIUSjiscwY
913,oUJ5pjcEwcU,"Piers Morgan Debating Transgender Extremism: ""They Fight Ludicrous Battles!""",353000,783,https://www.youtube.com/watch?v=oUJ5pjcEwcU
914,EClzbvwfI9g,"'YOU Are An Extremist!' Owen Jones vs Josh Hammer on Gaza, Nancy Mace, El-Sayed, Sharia Law & More",351000,3946,https://www.youtube.com/watch?v=EClzbvwfI9g
915,jo5xoCwsxKo,"Israel-Hamas War: ""SHAME On Queen Rania!"" Piers Morgan vs Former Israeli PM Naftali Bennett",350000,738,https://www.youtube.com/watch?v=jo5xoCwsxKo
916,atEwLKLQcKE,"""Get Your Head Out Of Your ASS!"" Trump BOOED At NBA Finals, Iran War & Karmelo Anthony Charged",349000,3390,https://www.youtube.com/watch?v=atEwLKLQcKE
917,Z6vIh1_PXyI,"Werner Herzog vs Piers Morgan | On Putin, Hollywood Cancel Culture And More",349000,2453,https://www.youtube.com/watch?v=Z6vIh1_PXyI
918,Qve1TooRy4A,Andrew Tate Apologises For Past Comments On Islam and ISIS,349000,675,https://www.youtube.com/watch?v=Qve1TooRy4A
919,BdSDGDotQx4,"""I'm Not Here To Be LECTURED"" Israel-Hamas Debate With Wajahat Ali And Sgt. Benjamin Anthony",348000,1326,https://www.youtube.com/watch?v=BdSDGDotQx4
920,bMIDWWUn20E,"""Harry's Book Will Be DEVASTATING"" - Tom Bower on Harry and Meghan's Threat To Royals",346000,468,https://www.youtube.com/watch?v=bMIDWWUn20E
921,4HlY2sqjdpU,"""You're Full Of S***!"" Donald Trump RETURNS After 'Fake News' Health Claims",345000,2660,https://www.youtube.com/watch?v=4HlY2sqjdpU
922,VCsms1kPb6k,Piers Morgan vs Matt Walsh: 'Absurdity Of Trans Athletes In Women's Sports',343000,840,https://www.youtube.com/watch?v=VCsms1kPb6k
923,bZ_waL6TrFw,Israel-Hamas War: Piers Morgan vs US Presidential Candidate Chris Christie On Conflict,343000,674,https://www.youtube.com/watch?v=bZ_waL6TrFw
924,co5JWw2yEV0,EXCLUSIVE: 'Netanyahu Is FASCIST!' + Ehud Barak Breaks Silence On Shock Epstein Claims,342000,3088,https://www.youtube.com/watch?v=co5JWw2yEV0
925,PKyLvRKVnQ0,"""William Wants To PUNCH Harry!"" Piers Morgan On The Royal Family Drama",342000,396,https://www.youtube.com/watch?v=PKyLvRKVnQ0
926,xn_ouaJWdDk,"""It Only Ends in ARMAGEDDON"" Annie Jacobsen On Moscow Attack And Nuclear Threat",340000,1923,https://www.youtube.com/watch?v=xn_ouaJWdDk
927,KAPq0R4miow,Piers Morgan Calls For Two-State Solution And Asks Israeli Spokesperson Mark Regev How War Will End,340000,821,https://www.youtube.com/watch?v=KAPq0R4miow
928,ziANB669xZc,“Guilty of EVERYTHING He’s Crying About!” Jimmy Kimmel Uncancelled | Piers Morgan Free Speech Debate,338000,2171,https://www.youtube.com/watch?v=ziANB669xZc
929,iYTpLjYAsWo,'China OWNS Your Ass!' | Piers Morgan vs Steven Crowder Round 2,338000,1543,https://www.youtube.com/watch?v=iYTpLjYAsWo
930,dbGLpyD4rLs,"""You Can't Blame Messi For Going!"" Piers Morgan Defends Links To Saudi Arabia",338000,613,https://www.youtube.com/watch?v=dbGLpyD4rLs
931,r8cDLzeoESg,"Cuba Gooding Jr On Career-Ending Scandal: ""It's Not MY Truth!""",338000,2858,https://www.youtube.com/watch?v=r8cDLzeoESg
932,9lf9V1cJCjY,“She Spoke Her TRUTH!” Martina Navratilova on Sophie Cunningham & Megan Rapinoe Trans Rows,337000,2859,https://www.youtube.com/watch?v=9lf9V1cJCjY
933,38_HKEBdRZ4,Diddy Trial: ‘He WILL Be Convicted’ - But Is Cassie Testimony Credible?,336000,1713,https://www.youtube.com/watch?v=38_HKEBdRZ4
934,4g-kQxe2Z7I,"""Far Worse Than Negligence” £170m Netflix Lawsuit DEFENDED by Fiona Harvey’s Lawyer",335000,1481,https://www.youtube.com/watch?v=4g-kQxe2Z7I
935,HToB-SRD6kQ,'Why Did Harry And Meghan Remain Silent About Omid Scobie's Lies?' Piers Morgan BLASTS Sussexes,335000,832,https://www.youtube.com/watch?v=HToB-SRD6kQ
936,oJrNZovyCb8,The UNEDITED Donald Trump Walk Out IN FULL | PMU,335000,384,https://www.youtube.com/watch?v=oJrNZovyCb8
937,0kEkSwkwlSo,"Piers Morgan Calls Hugh Grant A ""D***"" For His 2023 Oscars Interview",333000,758,https://www.youtube.com/watch?v=0kEkSwkwlSo
938,Rj4Dpq_n1vE,"Piers Morgan Calls Prince Harry A ""Traitor"" And Meghan Markle A ""Liar""",332000,637,https://www.youtube.com/watch?v=Rj4Dpq_n1vE
939,P3rPkeapzAw,FULL Cristiano Ronaldo Piers Morgan Interview With Reaction From All-Star Sports Line-Up,331000,8293,https://www.youtube.com/watch?v=P3rPkeapzAw
940,V7B5WRC3gLs,Zlatan Ibrahimovic Says Bicycle Kick Against England Is His Best Goal Ever,331000,418,https://www.youtube.com/watch?v=V7B5WRC3gLs
941,1cX5ov2NIn8,Piers Morgan Debates Johnny Depp And Amber Heard's Public Treatment,330000,787,https://www.youtube.com/watch?v=1cX5ov2NIn8
942,1L3hIiYLdM4,"""LYING To My FACE!"" Israel Accused of 'Cleansing' Gazans To South Africa | Ambassador Ebrahim Rasool",329000,1903,https://www.youtube.com/watch?v=1L3hIiYLdM4
943,uqAInqXciUI,"""He's TRASH"" Dillon Danis Challenges Jake Paul | Plus Bob Vylan's 'Death to the IDF' Chant",329000,3186,https://www.youtube.com/watch?v=uqAInqXciUI
944,JMfLVQ3SsQ0,Piers Morgan Debates Whether Drag Queens Should Perform In Front Of Children,326000,361,https://www.youtube.com/watch?v=JMfLVQ3SsQ0
945,l4t--ZU2N6w,"""It's Just Like The Tate Brothers!"" Pearl Davis On Russell Brand Allegations",325000,354,https://www.youtube.com/watch?v=l4t--ZU2N6w
946,PSPSHO2rpmc,Israel-Hamas War: Piers Morgan Asks Mark Regev About IDF Killing Hostages And Names On Bombs,324000,938,https://www.youtube.com/watch?v=PSPSHO2rpmc
947,tdg3vAlw07M,"""Trump Sounds Like a FASCIST!"" Piers Morgan vs Slavoj Zizek On Fascism",322000,2727,https://www.youtube.com/watch?v=tdg3vAlw07M
948,kueJj7e88ec,"""It Was A Misjudgement"" - Piers Morgan And Panel Debate Phil and Holly Queue Jump Row",321000,348,https://www.youtube.com/watch?v=kueJj7e88ec
949,1jBdW43ZLFY,LGBT Activist TAUNTS Howard From Halifax in Pronoun Badges Debate,318000,572,https://www.youtube.com/watch?v=1jBdW43ZLFY
950,oUfq7bGBH8M,"Israel-Hamas War: ""Where Are Palestinians Meant To Go?"" Piers Morgan vs Israeli Ambassador",317000,586,https://www.youtube.com/watch?v=oUfq7bGBH8M
951,Bps2cH40Vf4,"""Woke Has Wrecked Society!"" Panel's FIERY Debate Over WOKE Bambi Remake",317000,801,https://www.youtube.com/watch?v=Bps2cH40Vf4
952,ojaenIcmMfg,"""They Don't Trust Harry Anymore!"" Piers Morgan On Impact Of Harry and Meghan's Documentaries",317000,835,https://www.youtube.com/watch?v=ojaenIcmMfg
953,0hnSOVCLfGE,‘WHY Wage Their War For Them?’ Trump Strikes Venezuela Boats,316000,2114,https://www.youtube.com/watch?v=0hnSOVCLfGE
954,g9EAP3v7Bl8,'That Was RACISM!' Piers Morgan's Explosive Clash With Trisha Goddard Over Prince Harry's Book,315000,537,https://www.youtube.com/watch?v=g9EAP3v7Bl8
955,Zrh-GvhwzHo,"‘The Right Is FRACTURED!’ Brett Cooper on ‘Woke’ MAGA, Bad Bunny, Clavicular & Wuthering Heights",312000,2376,https://www.youtube.com/watch?v=Zrh-GvhwzHo
956,Scpd0AVkRVo,"Andrew Tate: ""Women Belong To Men In Marriage!"" On Women Being 'Property'",312000,370,https://www.youtube.com/watch?v=Scpd0AVkRVo
957,PdLbdf0UZu8,‘Biggest Scandal In Democratic History’ Watergate vs Bidengate | Plus Emirates CEO Tim Clark,311000,4089,https://www.youtube.com/watch?v=PdLbdf0UZu8
958,dn86o33kxzw,"""Total PSYCHOS!"" Trump Vows Revenge As Iran Shoots Down Apache Helicopter",309000,4156,https://www.youtube.com/watch?v=dn86o33kxzw
959,_n9Rddl4YOA,"PART 2: Piers Morgan's Most Fiery Debates ft. Andrew Tate, Mohammed Hijab And More",309000,2854,https://www.youtube.com/watch?v=_n9Rddl4YOA
960,Yatp0SJCP5c,"“TYPICAL LIBTARD!” Trump 007 Escape, Greta PRAISES Piers Morgan + Mao Debate w/ Victor Davis-Hanson",308000,5450,https://www.youtube.com/watch?v=Yatp0SJCP5c
961,Z3budXhy5ZM,“This Is a FOREVER WAR!” Trump 'Revenge' Strikes Iran… Plus President Tucker Carlson?,308000,2911,https://www.youtube.com/watch?v=Z3budXhy5ZM
962,2BcuTEEBssM,Piers Morgan DEFENDS Jeremy Clarkson Over Harry and Meghan Rejecting Apology,307000,405,https://www.youtube.com/watch?v=2BcuTEEBssM
963,-3rlYyskdkA,"""Fighting Solves EVERYTHING!"" Who's To Blame For Political Violence? + Maria Machado On Trump",304000,3594,https://www.youtube.com/watch?v=-3rlYyskdkA
964,F82jBioz6GA,'The Pilots Sacrificed Themselves' Captain Steeeve on LaGuardia Crash + Max Amini & Afroman,303000,2771,https://www.youtube.com/watch?v=F82jBioz6GA
965,g4w4ZMbm7ac,Mystery Of The Pyramids Of Giza: Piers Morgan's Top Egyptology Moments!,302000,4440,https://www.youtube.com/watch?v=g4w4ZMbm7ac
966,sfuUlva0Jts,Piers Morgan vs Candace Owens  - The Aftermath!,301000,816,https://www.youtube.com/watch?v=sfuUlva0Jts
967,a6F21Ajqvls,Morgan's Mailbag | Rabbi Shmuley Responds To Ben Shapiro!,301000,1086,https://www.youtube.com/watch?v=a6F21Ajqvls
968,Djl6kY3qe_I,EXCLUSIVE: Man City Allegedly Accepts Illicit '£30m' In LEAKED UEFA Report,300000,1061,https://www.youtube.com/watch?v=Djl6kY3qe_I
969,KnbikqYEL-c,"""I Hope Trump's My Adviser!"" Vivek Ramaswamy On Wanting Donald Trump Behind Him",299000,723,https://www.youtube.com/watch?v=KnbikqYEL-c
970,3oxQv0skHc4,"Piers Morgan vs Nick Kyrgios | On Injury, Andrew Tate Backlash, Djokovic & More",297000,2489,https://www.youtube.com/watch?v=3oxQv0skHc4
971,TFOR1oGEDXY,"""Right Thing To Do!"" Diddy's Lawyer vs Piers Morgan On Trump Pardon",296000,2857,https://www.youtube.com/watch?v=TFOR1oGEDXY
972,YTMp9t9WyOY,"""How Long Would It Take You To KILL Me?"" Francis Ngannou vs Piers Morgan",296000,2439,https://www.youtube.com/watch?v=YTMp9t9WyOY
973,8lPL-iFrrSY,"""A Travesty!"" Alec Baldwin Debate With TMZ Founder Harvey Levin",296000,1672,https://www.youtube.com/watch?v=8lPL-iFrrSY
974,IjzksZ4TrFk,"""Meghan Has A SPELL Over Him!"" Harry's Former 'Fling' On Netflix Series",295000,922,https://www.youtube.com/watch?v=IjzksZ4TrFk
975,qNJH5zt0Q-g,"""INSULTING!"" Blake Lively & Justin Baldoni Settlement Plus Met Gala Reaction | With Adam Mondschein",294000,2448,https://www.youtube.com/watch?v=qNJH5zt0Q-g
976,LBlPjld4ljk,“This is NOT America First!” Donald Trump Backs Ukraine To Win War Against Putin,294000,1965,https://www.youtube.com/watch?v=LBlPjld4ljk
977,5cTnTsbm0s4,Piers Morgan And The Osbournes React To Russell Brand Latest,293000,633,https://www.youtube.com/watch?v=5cTnTsbm0s4
978,Km96KKd-JZo,Gene Simmons of Kiss and Jerry Springer Debate If Joe Biden Is Fit To Run Again,293000,646,https://www.youtube.com/watch?v=Km96KKd-JZo
979,P1tQ94qJAmk,‘LETHAL Consequences’ Bombshell Claims Link BBC Interview To Diana Death,292000,2371,https://www.youtube.com/watch?v=P1tQ94qJAmk
980,8ql_E--i43M,"Neil deGrasse Tyson Discusses Aliens Existing, Vegans, AI and More",290000,1115,https://www.youtube.com/watch?v=8ql_E--i43M
981,9o63uECQeiE,Jeremy Kyle Gets HEATED With Islamist Over Salman Rushdie Attack,290000,491,https://www.youtube.com/watch?v=9o63uECQeiE
982,vP_txUdCobI,'People Flat Out LIED About Hulk Hogan' With Bubba The Love Sponge & Vince Russo,289000,1804,https://www.youtube.com/watch?v=vP_txUdCobI
983,dDGDwy1ErvA,"""Ronaldo is FAR from done!"" David Seaman on Cristiano Leaving Man United",288000,928,https://www.youtube.com/watch?v=dDGDwy1ErvA
984,ogaWgxC97kM,“KNUCKLEHEAD!!” DJ Vlad vs Tony Buzbee On Diddy | Elisabeth Oveson: ‘I Can't Remember If We Had Sex’,287000,2398,https://www.youtube.com/watch?v=ogaWgxC97kM
985,M4Ox8ZmpWCk,“He’s a Cold-Blooded KILLER!” Taylor Lorenz 'Fangirling' Over Luigi Mangione?,287000,1642,https://www.youtube.com/watch?v=M4Ox8ZmpWCk
986,H49ro_IgBmU,First MAGA Pope? Vatican Debate Feat Jay Dyer,286000,2946,https://www.youtube.com/watch?v=H49ro_IgBmU
987,-KQcQYImCc8,"The Osbournes On Harry and Meghan: ""Privacy Is Not What They're Looking For!""",284000,490,https://www.youtube.com/watch?v=-KQcQYImCc8
988,OtWvbRhcSkU,Vivek Ramaswamy's Message For Donald Trump Ahead Of The 2024 Elections,284000,629,https://www.youtube.com/watch?v=OtWvbRhcSkU
989,u8KNhzD1xDE,"Israel-Hamas War: Douglas Murray Responds To Norman Finkelstein Calling Gaza a ""Concentration Camp""",283000,285,https://www.youtube.com/watch?v=u8KNhzD1xDE
990,GgGa0EOSiUs,‘Just Not Fair To Women’ Aryna Sabalenka x Nick Kyrgios Face Battle Of The Sexes,280000,1980,https://www.youtube.com/watch?v=GgGa0EOSiUs
991,f1lHC7gtDFg,"""Unbelievably RUDE!"" Piers Morgan Reacts To Madonna's Cringe Moment...",280000,863,https://www.youtube.com/watch?v=f1lHC7gtDFg
992,rDeOBub-xZA,'DUMBEST Man In Right Wing Media!' Dave Rubin Jubilee Shame Unpacked,279000,1968,https://www.youtube.com/watch?v=rDeOBub-xZA
993,mu5I48hm8h8,"""The Election Was Not Rigged!"" Piers Morgan SLAMS Kari Lake Over 2020 Election Claims",278000,588,https://www.youtube.com/watch?v=mu5I48hm8h8
994,n0GmOXhMoO4,Piers Morgan Reacts To Donald Trump's CNN Town Hall Appearance,278000,204,https://www.youtube.com/watch?v=n0GmOXhMoO4
995,7pTwBtsVYSk,"""PATHETIC!"" Sharon Osbourne Demands Glastonbury BANS Kneecap | With DJ Vlad",277000,2441,https://www.youtube.com/watch?v=7pTwBtsVYSk
996,T92SoHO-HdE,"Mike Tyson Discusses THAT Plane Incident, Biting Boxer's Ear and Donald Trump",277000,1282,https://www.youtube.com/watch?v=T92SoHO-HdE
997,7MFiVBEmTGY,Piers Morgan Debates Trans Athletes - Compilation Feat Matt Walsh & Riley Gaines,276000,5402,https://www.youtube.com/watch?v=7MFiVBEmTGY
998,pMyxInxLLJU,Piers Morgan And Pearl Davis Debate Prince Harry's Royal Rift,276000,1099,https://www.youtube.com/watch?v=pMyxInxLLJU
999,P7CiRadpUpw,"""Genius-Level REPTILE!"" Gabor Mate vs Gad Saad On Elon Musk, Grooming Gangs & Migration",275000,3163,https://www.youtube.com/watch?v=P7CiRadpUpw
1000,178ec0ZUJPQ,‘Expecting An Attack Any Day Now” Venezuela Boat Strikes With John Kiriakou & Ed Calderon,274000,2158,https://www.youtube.com/watch?v=178ec0ZUJPQ
1001,zTUNCUrig9Q,Piers Morgan's Coverage of Israel-Palestine - Two Years On From October 7,274000,3425,https://www.youtube.com/watch?v=zTUNCUrig9Q
1002,vFTng75QcUg,What Matt Hancock Said About Piers Morgan In LEAKED WhatsApp Messages,274000,350,https://www.youtube.com/watch?v=vFTng75QcUg
1003,qubpJrfsyWs,"""Barbie Is An ASSAULT On Men!"" Piers Morgan Debates If Iconic Doll Is A Feminist",273000,600,https://www.youtube.com/watch?v=qubpJrfsyWs
1004,FVRaNTZanGQ,Martina Navratilova's Emotional Interview With Piers Morgan On Fight Against Double Cancer,273000,2855,https://www.youtube.com/watch?v=FVRaNTZanGQ
1005,Ef5pyzRBXxM,"""It Sounds Like HELL!"" David Portnoy Learns About Cricket From Piers Morgan",272000,481,https://www.youtube.com/watch?v=Ef5pyzRBXxM
1006,w17XQ8B4LSI,"""Don't Invite Harry and Meghan!"" Piers Morgan Debates Coronation Invitation",272000,802,https://www.youtube.com/watch?v=w17XQ8B4LSI
1007,BQPxCscEEh8,"""WHAT RACISM?"" Piers Morgan's HEATED Debate Over Harry and Meghan's Allegations",270000,969,https://www.youtube.com/watch?v=BQPxCscEEh8
1008,KV7Pm8ySwV0,Piers Morgan's HEATED Debate With Taliban Spokesperson On Women's Education | PMU,270000,1032,https://www.youtube.com/watch?v=KV7Pm8ySwV0
1009,XqhcVevJr-A,Footballer Jack Diamond Tells Piers Morgan About False Charges Hell,269000,1691,https://www.youtube.com/watch?v=XqhcVevJr-A
